Random	 Average  of chlorophyll in the plant (ACHP)	 Plant height rate (PHR)	Average wet weight of the growth vege40tive (AWWGV)	Average leaf area of the plant (ALAP)	Average number of plant leaves (ANPL)	Average root diameter (ARD)	 Average dry weight of the root (ADWR)	 Percen40ge of dry matter for vege40tive growth (PDMVG)	Average root length (ARL)	Average wet weight of the root (AWWR)	 Average dry weight of vege40tive plants (ADWV)	Percen40ge of dry matter for root growth (PDMRG)	Class
3	36.60620635	55.9084057	1.011547972	739.2570038	3.005672972	13.86168393	0.477442092	21.99069679	13.53448986	1.438774607	0.200903257	32.50733459	40
2	40.9017029	51.72462527	1.281238572	658.5239664	2.978253908	14.22731972	0.644348365	14.69630052	15.97666944	1.901153461	0.182587649	33.71944662	40
1	45.89086529	53.02468198	1.554343866	875.5063655	4.008333376	14.93369518	0.806001658	22.10204594	14.94107243	2.142983808	0.34052053	38.16248756	40
1	45.88757883	53.0607265	1.572228938	875.5196462	4.020330494	14.96236877	0.823085056	22.12306518	14.92315942	2.134092473	0.352357644	38.14730684	40
3	36.61638378	55.89498754	1.03241822	739.2660701	2.985154916	13.8451982	0.470369721	21.96869687	13.56889691	1.463988127	0.214077989	32.50266608	40
3	36.60687474	55.88376827	1.014696149	739.2525322	2.987613693	13.85456227	0.476117199	21.96778387	13.53271831	1.449220335	0.219887423	32.515622	40
1	45.91119909	53.0262515	1.563214494	875.4849233	4.002648955	14.95064631	0.818108769	22.10104437	14.94568666	2.145070452	0.35802788	38.15268401	40
3	36.59207204	55.8929331	1.018967761	739.2397541	3.011317211	13.83554259	0.474428902	21.94834367	13.54160701	1.454762271	0.225612282	32.50117067	40
2	40.90571513	51.72104762	1.280608773	658.5127475	2.998078859	14.23847821	0.642445123	14.68327535	15.95946114	1.919788961	0.176854043	33.73830556	40
3	36.60397355	55.86106253	1.025195175	739.2473032	2.986851858	13.85763521	0.460358486	21.9720621	13.55294473	1.441492686	0.237234128	32.5067776	40
2	40.9019411	51.74707634	1.287046834	658.5060271	3.002267906	14.21001948	0.653051135	14.70105127	15.96830104	1.902811848	0.169832679	33.73499453	40
2	40.91184478	51.74261295	1.27063104	658.512378	3.004907558	14.24938526	0.637616467	14.6955109	15.96735767	1.905591903	0.191544759	33.71740959	40
1	45.88389876	53.04211579	1.57190902	875.5039212	4.008637561	14.92584787	0.804072048	22.09899234	14.9319416	2.137749051	0.336541161	38.1387218	40
2	40.89413093	51.7375848	1.252696692	658.5402701	3.023874563	14.22384512	0.622316852	14.69377677	15.97198215	1.917260009	0.189716551	33.73789144	40
2	40.89694444	51.7463301	1.261995303	658.5032896	3.002259094	14.21315316	0.642695532	14.68107289	15.97658543	1.910180263	0.196593337	33.73372989	40
2	40.91036739	51.74198807	1.286888952	658.5069056	3.003695721	14.23890144	0.637918988	14.67651953	15.96644342	1.909804707	0.191717263	33.72970662	40
3	36.61143052	55.88462878	1.026667709	739.252985	3.002279131	13.86872581	0.469793763	21.97159701	13.5461826	1.449715548	0.227797245	32.50130943	40
1	45.90725549	53.03116748	1.579685251	875.4896961	3.992042225	14.93274627	0.816781562	22.11077962	14.93875127	2.14816509	0.358106797	38.16812811	40
3	36.58891287	55.8972063	1.026994703	739.2556425	2.994170185	13.85490029	0.464395092	21.97369497	13.55453632	1.44644514	0.213791016	32.49422334	40
1	45.91367664	53.05019618	1.564733049	875.481807	4.015980943	14.95269225	0.817135617	22.1186014	14.94267231	2.146403723	0.328786593	38.16018832	40
1	45.89546972	53.03059435	1.55474258	875.5027846	4.006264503	14.94006561	0.814341015	22.10733384	14.93595616	2.14569988	0.339241474	38.13770896	40
2	40.88832305	51.72585608	1.267115901	658.5261442	2.986302486	14.22764349	0.647755897	14.69774455	15.94789796	1.917427647	0.171398056	33.71930588	40
2	40.90021398	51.72036042	1.274207564	658.5305795	3.00154626	14.23401034	0.64334573	14.68718869	15.97765068	1.893936427	0.196487445	33.7191254	40
2	40.91191028	51.74382266	1.277190296	658.5186665	3.006154341	14.22615808	0.649887429	14.69079988	15.98659264	1.910846622	0.176079085	33.74930203	40
2	40.89520141	51.73766161	1.270857672	658.513162	3.011983215	14.23825268	0.64776246	14.68734074	15.96070737	1.89545997	0.184877244	33.7236254	40
3	36.62532655	55.88547062	1.010149514	739.2309108	2.990155814	13.84556427	0.459083072	21.96391753	13.55101854	1.452570258	0.230757769	32.52087577	40
1	45.89522917	53.04941492	1.596355333	875.4903502	4.006957259	14.9469114	0.827691311	22.09364678	14.92837974	2.13688875	0.348230988	38.16547775	40
2	40.89925409	51.73188788	1.2903595	658.5197964	3.012563398	14.22475734	0.659684418	14.7012715	15.96585211	1.895532604	0.192859115	33.73164419	40
3	36.62130358	55.8919571	1.036174461	739.2533888	2.993495802	13.845626	0.459305136	21.9733256	13.54670705	1.421028618	0.235985209	32.49405809	40
1	45.91301997	53.05688149	1.576715081	875.5019461	3.990704662	14.93918957	0.805172875	22.10828045	14.93313017	2.135485803	0.338447798	38.14530338	40
2	40.89230732	51.74527	1.283179479	658.4901849	2.999413651	14.22360909	0.652665772	14.67610159	15.95894222	1.917542419	0.188510768	33.72988357	40
3	36.60188109	55.89205241	1.02894327	739.2496367	3.009810179	13.84457998	0.464632979	21.97205881	13.55192971	1.433368427	0.205097589	32.4940181	40
1	45.89857524	53.05607335	1.577520228	875.5012917	3.992738879	14.9444401	0.827807089	22.09499538	14.93834619	2.118041866	0.338600283	38.16509165	40
1	45.90244885	53.04247277	1.559756418	875.5049508	3.990862876	14.9348285	0.79921035	22.08998295	14.94208658	2.124300744	0.35917035	38.15353441	40
2	40.87367587	51.749934	1.283600784	658.5080346	2.999856069	14.24413798	0.639048896	14.69182802	15.96035602	1.906747407	0.172304251	33.73000526	40
1	45.88943891	53.02869831	1.587628913	875.4990559	3.994620851	14.92855229	0.805807473	22.11093315	14.92867318	2.127321235	0.335808755	38.1519505	40
3	36.58436846	55.88312939	1.024213883	739.2476825	2.999415362	13.84514597	0.472865118	21.97201424	13.54659974	1.455165115	0.241551094	32.51120186	40
3	36.60426392	55.88644766	1.027716288	739.2475929	3.013467157	13.83173794	0.453579801	21.97719093	13.56041134	1.44374802	0.224432216	32.51189819	40
3	36.58533571	55.88130064	1.030906184	739.2690827	2.986359148	13.84405189	0.467189609	21.9667508	13.5590136	1.449573834	0.218227457	32.50613227	40
3	36.5960157	55.88198556	1.029556692	739.2535396	2.997917059	13.84697798	0.47156778	21.97419593	13.54280729	1.45443452	0.209397654	32.49575995	40
3	36.60539961	55.87676197	1.016025692	739.2375793	2.999291672	13.8501937	0.470556843	21.97386969	13.54351541	1.432917231	0.228106945	32.51676077	40
1	45.89559674	53.04926351	1.570329159	875.4972584	4.007514899	14.92674916	0.830329682	22.09619408	14.92243522	2.126444046	0.365900818	38.16292552	40
3	36.61887903	55.88147218	1.009004384	739.2562717	3.020790309	13.83941154	0.477811629	21.95989183	13.53407289	1.450319575	0.22060855	32.50304008	40
3	36.61690977	55.88206882	1.028407101	739.2542485	3.011019611	13.85286497	0.471435565	21.96688278	13.5434767	1.437762546	0.229714163	32.51458251	40
1	45.90647223	53.03919027	1.585352462	875.5072055	3.995372685	14.93911435	0.822509809	22.11601078	14.92369672	2.128433023	0.335643117	38.1551228	40
3	36.58732411	55.89386671	1.040883031	739.2581495	3.003059126	13.85385288	0.478566428	21.96231565	13.55284085	1.424951079	0.207018445	32.50588787	40
2	40.88695255	51.73043503	1.26316374	658.5218256	3.00657095	14.24022718	0.634508027	14.69410866	15.97024285	1.891787762	0.190936137	33.73060517	40
3	36.61246969	55.87345116	1.025145242	739.2582146	3.008362984	13.8663889	0.46506046	21.9497213	13.56334556	1.452367968	0.219084402	32.51490436	40
3	36.61833751	55.9010397	1.029900581	739.270377	3.006438092	13.85637503	0.473271115	21.98442443	13.54948629	1.430486899	0.229190554	32.51145361	40
1	45.90937246	53.04720991	1.570975013	875.4955248	3.998836127	14.93043768	0.809534298	22.09591876	14.94222996	2.145511562	0.342295376	38.14349254	40
1	45.91382728	53.04365355	1.569936265	875.5074366	3.97730614	14.94769018	0.801146469	22.11779074	14.92911781	2.13433262	0.339254807	38.17546858	40
3	36.60822907	55.89085362	1.022769623	739.256425	2.999737294	13.85073496	0.470435704	21.97573993	13.5485437	1.4389003	0.23214443	32.50702113	40
2	40.91210723	51.74130592	1.267282439	658.5130786	2.981423372	14.23982884	0.638771764	14.68588728	15.9399816	1.914805141	0.178981812	33.72957039	40
1	45.89512961	53.03615749	1.569648945	875.5091841	3.99055691	14.9253481	0.823685052	22.12917519	14.94500662	2.141233961	0.347876604	38.14644107	40
3	36.60588706	55.89253991	1.028452837	739.2559094	3.008222863	13.83518856	0.463110403	21.96888733	13.54794436	1.458272505	0.229554418	32.50694125	40
3	36.58330318	55.88945217	1.011625961	739.2422245	3.007325905	13.85755446	0.464803932	21.98580496	13.56265083	1.437226471	0.217031536	32.49134858	40
1	45.90551242	53.02815293	1.580669132	875.5005448	3.990857064	14.94284664	0.803342397	22.11012748	14.9340946	2.133860019	0.357091197	38.17285795	40
3	36.60323261	55.90758389	1.016901753	739.2632173	2.996030728	13.84311741	0.465460425	21.97647686	13.55345339	1.435688115	0.232208014	32.49713505	40
1	45.89090009	53.04295788	1.594576737	875.4996726	4.00450112	14.92637629	0.811405464	22.10843597	14.93903752	2.146689375	0.334239337	38.1555901	40
2	40.89132025	51.74678458	1.272082087	658.4969293	3.00080579	14.23358013	0.637333192	14.69362945	15.9659808	1.907288849	0.199552786	33.73476626	40
1	45.8997971	53.03125988	1.576675647	875.5123953	3.993042719	14.92798442	0.815804768	22.11558122	14.92896284	2.136716757	0.36159268	38.16516677	40
3	36.5954326	55.90261328	1.026312719	739.2645374	3.004434576	13.85034186	0.498993058	21.9885921	13.54657839	1.445209124	0.238039963	32.50047384	40
3	36.59638195	55.88530588	1.017549177	739.2667429	2.994816692	13.85015367	0.460303635	21.96061117	13.53971318	1.468810475	0.208256001	32.51862713	40
1	45.89345192	53.04488341	1.571588437	875.4867905	4.012386809	14.95325324	0.814278925	22.10057934	14.93388321	2.139730542	0.37642491	38.16077062	40
3	36.6020177	55.8916088	1.016422596	739.2496852	2.985675234	13.85166232	0.463849204	21.96763408	13.53262465	1.452029374	0.225950365	32.51394903	40
3	36.60280854	55.89115169	1.029363388	739.2681705	2.993788573	13.84406289	0.455195939	21.97031547	13.54640455	1.454315069	0.217967967	32.49312118	40
3	36.60258613	55.90003715	1.03219151	739.2559416	3.017556945	13.8363462	0.458426173	21.96311099	13.53806091	1.468105906	0.232001412	32.50450975	40
2	40.89023509	51.74256465	1.270330044	658.5204339	2.979408102	14.24087985	0.633904687	14.68594653	15.96350665	1.898399873	0.1771301	33.74829956	40
1	45.90054193	53.03112337	1.568021223	875.5007572	4.012440686	14.92771573	0.830733791	22.09615057	14.93196867	2.11876495	0.354789062	38.14406298	40
1	45.89589905	53.0454989	1.581367394	875.4976822	4.001917675	14.94202418	0.808109583	22.09841249	14.93820018	2.116756492	0.359259947	38.15735476	40
1	45.91542871	53.04994304	1.560549051	875.5096537	3.996276782	14.95391069	0.825053226	22.10067217	14.93006026	2.130993429	0.354792386	38.14194393	40
2	40.90196833	51.75374963	1.264389813	658.5369807	3.006004761	14.2301095	0.660442091	14.6975712	15.97277653	1.905350829	0.180155913	33.74054592	40
3	36.59159447	55.88541566	1.034620519	739.2369011	2.991000817	13.84690199	0.486362338	21.96718729	13.54213647	1.447006324	0.222385786	32.51887944	40
1	45.89269408	53.04370557	1.567533581	875.4992896	3.997752044	14.93533065	0.822691493	22.11653652	14.92190359	2.140857333	0.360206638	38.15574285	40
1	45.90689592	53.05970046	1.577492951	875.4938383	3.988286425	14.93817894	0.817377244	22.11247821	14.94181232	2.127778204	0.337520508	38.15395645	40
2	40.91580832	51.72317797	1.268785456	658.5256937	2.996152727	14.24053056	0.660585682	14.70408799	15.93429141	1.929401872	0.196163933	33.72984689	40
1	45.89842988	53.05083886	1.571508304	875.5092306	3.988197639	14.94193005	0.819508817	22.11960878	14.95045091	2.134285004	0.321287464	38.14108037	40
3	36.59524641	55.88470325	1.033415663	739.2598978	2.995502463	13.85139074	0.460534194	21.97151914	13.5346974	1.454755793	0.239298911	32.48057856	40
2	40.91721363	51.73900832	1.287614077	658.516562	2.997276109	14.24633997	0.643790963	14.71426875	15.97695841	1.895353971	0.205154152	33.7569824	40
3	36.59063345	55.89317944	1.028380253	739.2486112	2.992018299	13.85183585	0.480162022	21.9798245	13.55591968	1.431969592	0.240239433	32.51685012	40
2	40.91175668	51.74503674	1.276523817	658.5325934	3.010441964	14.2273451	0.655939779	14.69607547	15.94165099	1.916913381	0.170874619	33.72169315	40
2	40.90159289	51.75239264	1.279932808	658.5183353	3.00481683	14.24476459	0.656979384	14.70137357	15.96388806	1.918401139	0.178034999	33.73613403	40
2	40.90312767	51.72141951	1.271468287	658.5295803	3.007303112	14.23208401	0.665137914	14.69263048	15.96198131	1.890673901	0.191989155	33.73596735	40
2	40.89891041	51.73987197	1.260410171	658.5331891	2.98333087	14.23278048	0.649853709	14.70251028	15.96498221	1.89640789	0.213145037	33.72026047	40
2	40.88656685	51.76725063	1.250824676	658.5429491	2.98957396	14.24226815	0.62730065	14.68247439	15.96432977	1.902935849	0.210624749	33.7329635	40
3	36.59653496	55.88655052	1.03906713	739.2505755	2.986309784	13.85767127	0.475615975	21.97075779	13.54603236	1.452318165	0.236279251	32.50883376	40
3	36.60659943	55.87110219	1.022193583	739.263319	2.978426019	13.8552677	0.471381771	21.97308392	13.54637312	1.448070658	0.235781677	32.50743978	40
3	36.59625301	55.90248301	1.030979832	739.2688809	3.006448612	13.85905762	0.498967527	21.95235242	13.56521324	1.44206746	0.225330981	32.50079228	40
3	36.60812673	55.881468	1.015104235	739.2332642	3.005919946	13.85779153	0.453448838	21.95734963	13.54159663	1.451256548	0.221300198	32.50155337	40
2	40.8845568	51.73273917	1.279234115	658.4995001	3.000683437	14.23386994	0.662349816	14.69939435	15.97023421	1.9177365	0.194242651	33.73443719	40
3	36.60579342	55.89549292	1.007809104	739.2578946	2.995588066	13.86516963	0.474492118	21.9739353	13.54227444	1.445008394	0.235361485	32.51072187	40
3	36.59030517	55.89424507	1.026571568	739.2439018	2.989302265	13.85136529	0.47246033	21.97366127	13.52135662	1.425019291	0.232116386	32.49897713	40
1	45.9171988	53.05147047	1.584214262	875.4887631	4.008756566	14.92073676	0.817755126	22.09732033	14.94216585	2.109452953	0.342079377	38.16678614	40
3	36.59788822	55.90305638	1.016681115	739.2557436	2.9982796	13.85023421	0.481737075	21.98833112	13.53899856	1.430914114	0.224231581	32.51799092	40
1	45.89285386	53.02921914	1.598068275	875.5037065	3.994686364	14.95396046	0.830414469	22.11320395	14.93676617	2.146304699	0.348344701	38.16082033	40
3	36.60181763	55.8892864	1.004471789	739.271548	2.983558268	13.84846323	0.440671539	21.9683023	13.56585068	1.435883526	0.224632486	32.49969938	40
1	45.89241372	53.03785794	1.58023232	875.5096061	4.000287624	14.92561544	0.809816442	22.10526436	14.91731035	2.139139801	0.353901379	38.15864386	40
1	45.88824986	53.03596845	1.557320885	875.4928814	3.998112285	14.94902256	0.808578165	22.1016892	14.93071052	2.150747581	0.344253827	38.15498225	40
3	36.58794255	55.89225164	1.013893759	739.2735361	3.011755743	13.84914403	0.461305553	21.97286754	13.56151186	1.455450597	0.219796188	32.50167427	40
1	45.91094805	53.02858147	1.58326698	875.5074772	3.975118494	14.93211866	0.820176648	22.12178231	14.92983907	2.13621365	0.357349164	38.16429905	40
2	40.89839865	51.73331596	1.279846103	658.5173559	2.998679061	14.2404051	0.632920743	14.6841347	15.97124114	1.911738045	0.189653193	33.72879401	40
2	40.89585991	51.73761066	1.281178055	658.5151683	2.991955773	14.21216052	0.651502467	14.68820312	15.98183078	1.91162367	0.184794267	33.74616205	40
1	45.91665925	53.031641	1.570180063	875.4849429	3.992893426	14.93482312	0.824167386	22.11439915	14.92076856	2.135279005	0.352495297	38.14820634	40
1	45.90374458	53.04467359	1.574990958	875.5133571	3.98595064	14.93582479	0.798460388	22.11470496	14.93577808	2.143053258	0.338644805	38.14386473	40
3	36.61439958	55.90123719	1.027857688	739.2488577	2.995313806	13.83250787	0.479289219	21.97664588	13.54243959	1.454913151	0.229289836	32.50276697	40
2	40.89455595	51.74121527	1.249481896	658.520799	3.007035426	14.23175454	0.644025323	14.68143502	15.97442825	1.924283221	0.203744932	33.72899671	40
2	40.89942449	51.73818936	1.282549638	658.5224011	3.007977996	14.24562186	0.634595331	14.69891827	15.95658434	1.898750298	0.170179092	33.75277881	40
2	40.89791876	51.76577117	1.268319561	658.5322139	3.008846658	14.24209222	0.626559167	14.70247268	15.9605208	1.90909581	0.190785587	33.7197164	40
3	36.58554174	55.87938628	1.034278419	739.2610586	3.007325296	13.8525015	0.495050099	21.96798538	13.54972952	1.453034125	0.241391562	32.5020681	40
3	36.60256954	55.89358806	1.02425939	739.2623252	3.008692564	13.83659747	0.477754027	21.97905551	13.54072333	1.425511884	0.214712169	32.48663553	40
1	45.88547378	53.03648867	1.579239438	875.5039333	4.008305659	14.94655292	0.816143929	22.12302988	14.94433913	2.139839282	0.353468627	38.15881149	40
3	36.58846093	55.8856589	1.024162942	739.2533129	2.996596119	13.83238464	0.462222389	21.98294488	13.54639463	1.449290285	0.2250724	32.51459413	40
3	36.57197379	55.88976846	1.022255344	739.2481971	2.993391547	13.85732449	0.473419101	21.97975884	13.53541014	1.441094986	0.233672532	32.48509996	40
3	36.5950208	55.89796148	1.020823304	739.2677413	2.996050354	13.85189019	0.468977481	21.99591223	13.55633352	1.441726555	0.188550133	32.49984747	40
1	45.89228078	53.02032352	1.563381391	875.4947883	3.979979566	14.93754604	0.818575058	22.10022034	14.91823777	2.149692271	0.344516116	38.16937032	40
2	40.88694004	51.7472642	1.27179159	658.5254001	3.00927122	14.23740891	0.640781489	14.70973604	15.96185558	1.909341277	0.204599361	33.72235338	40
2	40.9073224	51.73170562	1.281266045	658.5184705	3.001861209	14.24387517	0.65660664	14.70462388	15.97241637	1.920136778	0.190640888	33.73168371	40
3	36.59555464	55.88514678	1.030530423	739.2459944	2.999880836	13.84281073	0.474423999	21.9602357	13.54715579	1.446027796	0.230002303	32.49916271	40
2	40.89155856	51.73807216	1.263439852	658.5353847	3.011721213	14.24344717	0.649952357	14.69696796	15.9478476	1.91411208	0.201098687	33.72602984	40
1	45.89140126	53.02856425	1.574178405	875.4931717	3.997338991	14.94440115	0.817621179	22.09317833	14.94227105	2.127366608	0.350032976	38.16495745	40
1	45.91051772	53.0445921	1.576982148	875.4998845	4.002796262	14.94056441	0.785319682	22.08811515	14.9224612	2.140648601	0.352683562	38.16061463	40
1	45.9071075	53.04053692	1.57703862	875.5085647	4.015547342	14.95006759	0.810088745	22.08970404	14.95433814	2.120959264	0.320609868	38.15975291	40
